,Pocket Cards,Pair,Suited,Connected,Win Pct1,Win Pct2,Win Pct3,Win Pct4,Win Pct5,Win Pct6,Win Pct7,Win Pct8
1249,"[(10, 'Heart'), (10, 'Diamond')]",True,False,False,76.0,54.0,46.0,33.0,38.0,27.0,22.0,21.0
1250,"[(12, 'Club'), (13, 'Spade')]",False,False,True,68.0,43.0,45.0,25.0,21.0,27.0,23.0,21.0
1251,"[(9, 'Spade'), (14, 'Diamond')]",False,False,False,61.0,41.0,36.0,32.0,20.0,22.0,15.0,9.0
1252,"[(8, 'Spade'), (12, 'Heart')]",False,False,False,63.0,50.0,26.0,20.0,17.0,14.000000000000002,14.000000000000002,24.0
1253,"[(6, 'Diamond'), (9, 'Spade')]",False,False,False,42.0,36.0,26.0,12.0,17.0,15.0,8.0,10.0
1254,"[(3, 'Diamond'), (12, 'Spade')]",False,False,False,53.0,25.0,26.0,17.0,12.0,14.000000000000002,9.0,10.0
1255,"[(3, 'Spade'), (4, 'Diamond')]",False,False,True,41.0,25.0,18.0,10.0,14.000000000000002,12.0,9.0,5.0
1256,"[(2, 'Heart'), (10, 'Club')]",False,False,False,47.0,26.0,19.0,15.0,13.0,13.0,11.0,10.0
1257,"[(5, 'Diamond'), (8, 'Heart')]",False,False,False,45.0,27.0,27.0,16.0,6.0,13.0,5.0,14.000000000000002
1258,"[(7, 'Diamond'), (12, 'Spade')]",False,False,False,55.00000000000001,30.0,19.0,21.0,16.0,11.0,9.0,18.0
1259,"[(5, 'Heart'), (12, 'Spade')]",False,False,False,52.0,44.0,24.0,16.0,23.0,15.0,10.0,9.0
1260,"[(4, 'Spade'), (8, 'Club')]",False,False,False,46.0,34.0,20.0,6.0,17.0,13.0,7.000000000000001,8.0
1261,"[(2, 'Heart'), (12, 'Diamond')]",False,False,False,51.0,28.000000000000004,21.0,15.0,10.0,12.0,13.0,9.0
1262,"[(9, 'Diamond'), (12, 'Diamond')]",False,True,False,60.0,44.0,38.0,34.0,12.0,25.0,19.0,12.0
1263,"[(4, 'Heart'), (6, 'Heart')]",False,True,False,53.0,36.0,24.0,24.0,13.0,19.0,17.0,10.0
1264,"[(6, 'Diamond'), (10, 'Heart')]",False,False,False,49.0,35.0,26.0,15.0,10.0,10.0,8.0,15.0
1265,"[(10, 'Spade'), (12, 'Spade')]",False,True,False,60.0,52.0,42.0,25.0,26.0,16.0,25.0,26.0
1266,"[(3, 'Diamond'), (3, 'Club')]",True,False,False,50.0,31.0,24.0,20.0,26.0,14.000000000000002,19.0,12.0
1267,"[(2, 'Heart'), (4, 'Spade')]",False,False,False,36.0,19.0,13.0,9.0,18.0,13.0,11.0,8.0
1268,"[(3, 'Heart'), (6, 'Diamond')]",False,False,False,52.0,30.0,22.0,19.0,15.0,11.0,9.0,11.0
1269,"[(7, 'Heart'), (14, 'Heart')]",False,True,False,53.0,50.0,37.0,33.0,23.0,12.0,28.999999999999996,21.0
1270,"[(12, 'Diamond'), (14, 'Diamond')]",False,True,False,56.00000000000001,59.0,40.0,31.0,27.0,23.0,27.0,21.0
1271,"[(9, 'Spade'), (13, 'Heart')]",False,False,False,67.0,45.0,28.999999999999996,25.0,27.0,24.0,14.000000000000002,17.0
1272,"[(4, 'Spade'), (6, 'Heart')]",False,False,False,48.0,26.0,24.0,28.000000000000004,14.000000000000002,12.0,18.0,14.000000000000002
1273,"[(3, 'Diamond'), (14, 'Club')]",False,False,False,60.0,44.0,28.000000000000004,28.000000000000004,25.0,24.0,18.0,20.0
1274,"[(3, 'Heart'), (10, 'Diamond')]",False,False,False,49.0,32.0,15.0,13.0,13.0,6.0,7.000000000000001,10.0
1275,"[(6, 'Heart'), (12, 'Club')]",False,False,False,45.0,35.0,21.0,16.0,17.0,15.0,12.0,10.0
1276,"[(9, 'Heart'), (10, 'Diamond')]",False,False,True,49.0,31.0,25.0,18.0,27.0,19.0,13.0,14.000000000000002
1277,"[(12, 'Heart'), (14, 'Heart')]",False,True,False,64.0,55.00000000000001,41.0,30.0,33.0,19.0,26.0,30.0
1278,"[(2, 'Diamond'), (9, 'Diamond')]",False,True,False,47.0,30.0,23.0,26.0,19.0,15.0,7.000000000000001,17.0
1279,"[(6, 'Club'), (8, 'Spade')]",False,False,False,56.00000000000001,30.0,27.0,13.0,16.0,13.0,12.0,9.0
1280,"[(2, 'Spade'), (9, 'Heart')]",False,False,False,47.0,32.0,18.0,10.0,24.0,9.0,8.0,7.000000000000001
1281,"[(11, 'Spade'), (11, 'Diamond')]",True,False,False,80.0,64.0,47.0,41.0,28.000000000000004,30.0,28.999999999999996,24.0
1282,"[(7, 'Heart'), (12, 'Club')]",False,False,False,51.0,27.0,25.0,26.0,14.000000000000002,15.0,11.0,8.0
1283,"[(4, 'Club'), (6, 'Spade')]",False,False,False,53.0,28.999999999999996,27.0,17.0,15.0,17.0,10.0,8.0
1284,"[(5, 'Club'), (9, 'Club')]",False,True,False,43.0,30.0,25.0,22.0,25.0,17.0,15.0,15.0
1285,"[(2, 'Club'), (3, 'Heart')]",False,False,True,36.0,24.0,14.000000000000002,14.000000000000002,8.0,11.0,10.0,7.000000000000001
1286,"[(3, 'Spade'), (14, 'Club')]",False,False,False,57.99999999999999,45.0,23.0,28.000000000000004,17.0,31.0,15.0,15.0
1287,"[(6, 'Spade'), (10, 'Club')]",False,False,False,46.0,33.0,21.0,22.0,15.0,12.0,14.000000000000002,7.000000000000001
1288,"[(4, 'Club'), (14, 'Heart')]",False,False,False,67.0,40.0,30.0,24.0,26.0,16.0,13.0,9.0
1289,"[(4, 'Club'), (14, 'Diamond')]",False,False,False,57.99999999999999,39.0,24.0,28.000000000000004,23.0,9.0,19.0,15.0
1290,"[(5, 'Diamond'), (9, 'Club')]",False,False,False,51.0,22.0,20.0,15.0,16.0,14.000000000000002,10.0,5.0
1291,"[(6, 'Spade'), (6, 'Diamond')]",True,False,False,61.0,43.0,28.999999999999996,25.0,22.0,16.0,20.0,19.0
1292,"[(12, 'Diamond'), (14, 'Club')]",False,False,False,63.0,45.0,38.0,36.0,27.0,25.0,12.0,17.0
1293,"[(4, 'Heart'), (4, 'Diamond')]",True,False,False,62.0,41.0,23.0,20.0,16.0,17.0,14.000000000000002,11.0
1294,"[(7, 'Diamond'), (12, 'Diamond')]",False,True,False,62.0,37.0,39.0,31.0,26.0,28.000000000000004,15.0,13.0
1295,"[(10, 'Heart'), (14, 'Diamond')]",False,False,False,70.0,45.0,38.0,33.0,22.0,25.0,14.000000000000002,20.0
1296,"[(5, 'Diamond'), (14, 'Club')]",False,False,False,64.0,50.0,39.0,21.0,24.0,14.000000000000002,12.0,11.0
1297,"[(6, 'Diamond'), (14, 'Club')]",False,False,False,62.0,43.0,33.0,20.0,14.000000000000002,21.0,8.0,13.0
1298,"[(13, 'Spade'), (14, 'Diamond')]",False,False,True,69.0,40.0,33.0,32.0,24.0,23.0,25.0,24.0
1299,"[(10, 'Club'), (13, 'Club')]",False,True,False,66.0,50.0,26.0,40.0,31.0,22.0,20.0,21.0
1300,"[(2, 'Heart'), (14, 'Diamond')]",False,False,True,59.0,39.0,37.0,26.0,15.0,13.0,16.0,19.0
1301,"[(7, 'Spade'), (12, 'Heart')]",False,False,False,47.0,39.0,23.0,22.0,15.0,20.0,17.0,7.000000000000001
1302,"[(4, 'Heart'), (10, 'Club')]",False,False,False,48.0,20.0,19.0,11.0,12.0,15.0,10.0,12.0
1303,"[(6, 'Heart'), (12, 'Diamond')]",False,False,False,50.0,39.0,34.0,15.0,16.0,11.0,8.0,10.0
1304,"[(8, 'Heart'), (8, 'Club')]",True,False,False,69.0,50.0,41.0,32.0,26.0,23.0,20.0,18.0
1305,"[(2, 'Diamond'), (6, 'Heart')]",False,False,False,31.0,30.0,14.000000000000002,15.0,10.0,6.0,6.0,6.0
1306,"[(6, 'Diamond'), (9, 'Club')]",False,False,False,54.0,28.999999999999996,31.0,21.0,18.0,15.0,12.0,9.0
1307,"[(2, 'Heart'), (7, 'Club')]",False,False,False,42.0,20.0,16.0,8.0,10.0,7.000000000000001,9.0,5.0
1308,"[(7, 'Spade'), (11, 'Spade')]",False,True,False,56.00000000000001,38.0,31.0,18.0,20.0,15.0,18.0,12.0
1309,"[(4, 'Club'), (12, 'Club')]",False,True,False,46.0,45.0,28.000000000000004,19.0,20.0,13.0,9.0,13.0
1310,"[(7, 'Spade'), (12, 'Spade')]",False,True,False,50.0,35.0,32.0,18.0,28.000000000000004,16.0,18.0,20.0
1311,"[(2, 'Club'), (9, 'Spade')]",False,False,False,42.0,20.0,17.0,15.0,9.0,12.0,13.0,10.0
1312,"[(2, 'Heart'), (11, 'Diamond')]",False,False,False,38.0,28.000000000000004,19.0,17.0,13.0,6.0,13.0,9.0
1313,"[(5, 'Spade'), (6, 'Diamond')]",False,False,True,43.0,34.0,21.0,20.0,20.0,12.0,8.0,11.0
1314,"[(6, 'Spade'), (8, 'Diamond')]",False,False,False,46.0,28.999999999999996,27.0,16.0,15.0,11.0,16.0,9.0
1315,"[(3, 'Diamond'), (9, 'Diamond')]",False,True,False,54.0,38.0,27.0,10.0,10.0,19.0,12.0,9.0
1316,"[(5, 'Heart'), (9, 'Heart')]",False,True,False,49.0,40.0,22.0,20.0,16.0,19.0,20.0,20.0
1317,"[(9, 'Heart'), (14, 'Club')]",False,False,False,60.0,44.0,35.0,23.0,20.0,19.0,16.0,15.0
1318,"[(5, 'Heart'), (9, 'Spade')]",False,False,False,45.0,34.0,24.0,19.0,19.0,17.0,16.0,11.0
1319,"[(3, 'Heart'), (11, 'Diamond')]",False,False,False,48.0,22.0,16.0,14.000000000000002,19.0,14.000000000000002,8.0,4.0
1320,"[(8, 'Club'), (10, 'Club')]",False,True,False,62.0,34.0,24.0,17.0,21.0,15.0,21.0,14.000000000000002
1321,"[(6, 'Heart'), (14, 'Diamond')]",False,False,False,59.0,42.0,31.0,20.0,17.0,7.000000000000001,18.0,11.0
1322,"[(7, 'Spade'), (8, 'Diamond')]",False,False,True,49.0,28.000000000000004,23.0,25.0,23.0,17.0,18.0,10.0
1323,"[(11, 'Spade'), (13, 'Club')]",False,False,False,63.0,44.0,38.0,39.0,25.0,21.0,17.0,18.0
1324,"[(5, 'Spade'), (8, 'Diamond')]",False,False,False,42.0,33.0,16.0,15.0,14.000000000000002,12.0,8.0,13.0
1325,"[(5, 'Club'), (12, 'Spade')]",False,False,False,56.99999999999999,32.0,26.0,15.0,15.0,17.0,17.0,8.0
